audio	sentence	gender	gender_domain	duration
221114-055325_nya_626_elicit_25	mnyamata woweta ng ombe akuponyedwa pahatchi imene anakwera pamene woweruza waima chapafupi atanyamula dzanja lake pa mbendera yachikasu 	F	0	19.851
221114-055325_nya_626_elicit_26	tsitsi lalitali likukulungidwa ndi chitsulo chochiritsira ndi munthu wokhala ndi zibangili zamitundu iwiri yasiliva 	F	0	17.287
221114-055325_nya_626_elicit_27	mnyamata wina woweta ng ombe atavala chovala choyera anangovula ng ombe yokwiya 	F	0	9.301
221114-055325_nya_626_elicit_28	wokwera ng ombe wakuda akuponyedwa m mwamba ndi ng ombe yakuda pamene anyamata anzake akuyang ana 	F	0	8.984
221114-055325_nya_626_elicit_31	mnyamata wovala mathabwa osambira ofiira akusewera pamchenga panyanja 	F	0	7.759
221114-055325_nya_626_elicit_32	mnyamata wokhala ndi chisoti cha buluu amaima pa zingwe pamwamba pa wina aliyense 	F	0	7.827
221114-055325_nya_626_elicit_33	bambo akuimba gitala pansi pa magetsi ndi anthu ena kumbuyo 	F	0	9.415
221114-055325_nya_626_elicit_34	mwamuna wovala malaya oyera akuyenda mu udzu wautali atagwira ndodo 	F	0	7.441
221114-055325_nya_626_elicit_35	bambo wina wovala malaya abuluu achikasu ndi oyera akukwera njinga 	F	0	6.67
221114-055325_nya_626_elicit_36	mnyamatayo akuyenda padenga la nyumba ngati kaiti ikuwuluka patali mitambo 	F	0	8.848
221114-055325_nya_626_elicit_37	wosambira mu suti yonyowa amayala pa bolodi lake mkati mwa utsi wa m nyanja 	F	0	12.954
221114-055325_nya_626_elicit_38	bambo wa pabwalo la mafunde a bulauni apanga phokoso lalikulu lomwe limanyowetsa osambira ena awiri omwe adayimilira chapafupi 	F	0	18.376
221114-055325_nya_626_elicit_39	galu wakuda ndi wofiirira akuthamanga ndi galu woyera ndi imvi padothi 	F	0	7.94
221114-055325_nya_626_elicit_40	bambo wina wachikulire atavala malaya obiriwira a azitona komanso epuloni yamizere yofiyira ndi yoyera akuyika tchizi 	F	0	17.174
221114-055325_nya_626_elicit_41	osewera angapo a hockey ochokera m magulu osiyanasiyana komanso woyimbira mpira ali limodzi pa ayezi 	F	0	12.682
221114-055325_nya_626_elicit_42	mayi wina wovala siketi yaifupi wanyamula botolo lapulasitiki pamene akuyenda mumsewu womwe uli ndi magalimoto komanso oyenda pansi 	F	0	13.907
221114-055325_nya_626_elicit_43	nawa mayi wina atanyamula zopalasa mu shopu zachilendo ndi chilichonse 	F	0	10.322
221114-055325_nya_626_elicit_44	mbalame yakuda ndi yoyera yokhala ndi mlomo wachikasu ikuwuluka 	F	0	9.097
221114-055325_nya_626_elicit_45	mayi wina ali ndi chakumwa m manja akumwetulira ndi chinachake pamene mnzake akumuyang ana 	F	0	18.127
221114-055325_nya_626_elicit_48	ana awiri ovala zovala zokongola akuyenda moyandikana 	F	0	6.874
221114-055325_nya_626_elicit_49	galu wamng ono wakuda ndi woyera amalumpha ndi mpanda wapulasitiki wofiira kumbuyo kwake 	F	0	9.551
221113-084828_nya_394_elicit_0	atsikana awiri aang ono ndi mnyamata atakhala patebulo m khichini pamene mwamuna wina wovala sweti yotuwira wanyamula diski yoyera pamaso pawo 	M	1	12.478
221113-084828_nya_394_elicit_1	kamtsikana kakang ono ka kambuku kakang ono ka pinki akudumpha ndikutera pabedi labuluu 	M	1	9.801
221113-084828_nya_394_elicit_2	woyendetsa njinga zamoto yemwe amathandizidwa ndi ndalama akutembenukira kudera lothamanga 	M	1	7.94
221113-084828_nya_394_elicit_3	mayi wovala zakuda komanso nsapato zobiriwira akufinya madzi pachiguduli 	M	1	7.282
221113-084828_nya_394_elicit_4	nyani wina akudumphira pafupi ndi nyani wina pamwamba pa matabwa 	M	1	6.239
221113-084828_nya_394_elicit_5	mayi wina yemwe wavala bulauzi ya buluu akuchita zinthu zolimbitsa thupi kumbuyo kwa galimoto 	M	1	7.759
221113-084828_nya_394_elicit_6	mkazi wa brunette wovala malaya akuda chikwama cha tani choponyedwa pa mkono wake wakumanzere akutembenukira kwa mwamuna wovala malaya a khaki ndi chikwama pamaso pa mwana wovala pinki yemwe amakhala pakati pa zitsulo zachitsulo za fano 	M	1	20.237
221113-084828_nya_394_elicit_7	mwana wovala top yofiyira wayima kumbuyo kwa mwana wamutu wabulauni yemwe wakhala mu wilibala 	M	1	8.122
221113-084828_nya_394_elicit_8	bambo wina atavala epuloni waimirira kutsogolo kwa sitolo pafupi ndi ndowa atagwira kumapeto kwa mtengo ndi mbali ina mkati mwa shopuyo 	M	1	12.16
221113-084828_nya_394_elicit_9	skateboarder kudumpha kuchokera ku quarterpipe kupita ku ina 	M	1	5.172
221113-084828_nya_394_elicit_10	mayi wachikulire wa tsitsi loyera akugona pabedi ndi mitsamiro yamaluwa ndi bulangeti 	M	1	9.46
221113-084828_nya_394_elicit_11	mayi wina atavala epuloni waima pamzere wautali kwambiri 	M	1	5.172
221113-084828_nya_394_elicit_12	biker yokhala ndi chisoti atakwera panjinga yadothi yobiriwira 	M	1	6.057
221113-084828_nya_394_elicit_13	kamtsikana kawiri kadumphira m kagawo kakang ono kozungulira ka madzi akuya pamene mnyamata wamng ono akuyang ana uku akudutsa 	M	1	12.296
221113-084828_nya_394_elicit_14	anthu awiri ovala malaya amvula obiriwira amakhala m mabulashi abuluu omwe alibe kanthu 	M	1	8.122
221113-084828_nya_394_elicit_15	munthu wopaka nkhope ndi jersey ya mpira wakhala m mabulashi 	M	1	6.397
221113-084828_nya_394_elicit_16	woimba wa jazi wodziwika bwino akuimba saxophone akuimba pakonsati ya m deralo 	M	1	8.031
221113-084828_nya_394_elicit_17	mnyamata wovala jinzi ndi malaya akuda akusefukira pansi pamasitepe 	M	1	6.148
221113-084828_nya_394_elicit_18	patsindwi la nyumba imene ikumangidwapo pali amuna atatu obvala malaya ndi ena awiri obvala 	M	1	9.732
221113-084828_nya_394_elicit_19	mwamuna mkazi ndi njinga zitatu akupumula pa galimoto ya silver 	M	1	6.42
221113-084828_nya_394_elicit_20	bambo wina atavala chipewa choweta ng ombe atakwera hatchi yochedwa rodeo munthu wina waima m kati mwa malo otsekeredwawo ndipo gulu la anthu linaima kunja kwa zipata kuti lionere 	M	1	17.923
221113-084828_nya_394_elicit_21	wokwerapo ng ombe wakuda wovala chipewa chakuda choweta ng ombe amakhala pamwamba pa ng ombe yamphongo ikutuluka pachipata pamaso pa oonerera 	M	1	15.677
221113-084828_nya_394_elicit_22	mwamuna ndi mkazi akuyang ana khoma la njerwa pamphepete mwa nyanja ndipo mwamuna ndi mkazi akukumbatirana pansi pa khoma 	M	1	12.342
221113-084828_nya_394_elicit_23	ana awili m modzi wopanda pamwamba wina wopanda thalauza atayima pansi ndi zowazira madzi 	M	1	9.347
221113-084828_nya_394_elicit_24	gulu la anthu likukhala kutsogolo kwa nyumba ya njerwa zofiira ndi zoyera 	M	1	5.989
221113-084828_nya_394_elicit_25	mtsikana wovala nyenyezi ndi mikwingwirima akusamba suti akutembenuzira kumbuyo kugombe 	M	1	8.938
221113-084828_nya_394_elicit_26	galu wonyezimira wagolide atanyamula mphete zachikasu kukamwa akuthamanga muudzu 	M	1	9.279
221113-084828_nya_394_elicit_27	anthu amasonkhana kuti amwe mowa komanso kukambirana kunja kwa khomo la nyumba ina 	M	1	9.574
221113-084828_nya_394_elicit_28	gulu lalikulu la ana likuimba zida zoimbira panja pamaso pa khamu lalikulu la anthu ovala ma bleachers ndipo mmodzi wa anyamata omwe ali kutsogolo wavala jeans yokhala ndi mabowo akuluakulu 	M	1	19.08
221113-084828_nya_394_elicit_29	wokwerapo akuponyedwa pahatchi yoyera yothamanga anthu akuyang ana 	M	1	5.966
221113-084828_nya_394_elicit_30	mwamuna wovala jini ya blue malaya abuluu ndi chipewa cha woweta ng ombe wakwera hatchi yabulauni pabwalo pamaso pa oonerera 	M	1	11.366
221113-084828_nya_394_elicit_31	ana anayi onse akupatirana patchire laudzu akusisita akamba awiri msungwana m modzi wapaka utoto wamitundumitundu kumaso 	M	1	12.636
221113-084828_nya_394_elicit_32	kamnyamata kakang ono kamene kamasewera mu dothi katayima pafupi ndi malo ake osambira 	M	1	7.055
221113-084828_nya_394_elicit_33	galu ali pa chipika akuyang ana mkuwa m madzi pamene galu wina akuyang ana 	M	1	8.258
221113-084828_nya_394_elicit_34	ana anayi akusewera mu kasupe wa madzi mu mzinda plaza 	M	1	5.853
221113-084828_nya_394_elicit_35	mayi wina wovala t sheti yabuluu yopepuka komanso mpango wakumutu amakhala pampando wopangidwa ndi mwala 	M	1	9.642
221113-084828_nya_394_elicit_36	mwamuna ndi mkazi atayima pafupi ndi khomo la buluu ndi nsomba ndipo akukhala ngati akusambira 	M	1	8.28
221113-084828_nya_394_elicit_37	osewera awiri achikazi ovala masiketi owoneka bwino amasewera atavala utoto woyera kumaso 	M	1	7.123
221113-084828_nya_394_elicit_38	amuna awiri m modzi wa iwo atavala malaya ofiira ndi chinthu choyera ngati siketi pamwamba pa buluku lake lakuda 	M	1	9.823
221113-084828_nya_394_elicit_39	mayi wina ali ndi kamera ndi mkazi wina wopaka nkhope yoyera ndi bandeji m mphepete mwa msewu wodutsa anthu ambiri 	M	1	10.64
221113-084828_nya_394_elicit_40	mnyamata wamng ono wokhala ndi magalasi tsitsi la blond ndi ndevu atanyamula fosholo yakuda pamoto wamoto ndi dzenje lowotcha nyama lodzaza ndi nyama yofiira 	M	1	14.179
221113-084828_nya_394_elicit_41	anthu awiri olumikizidwa ndi zingwe ovala zipewa zowala zalalanje atakhala pathanthwe pamwamba pa mapiri 	M	1	10.118
221113-084828_nya_394_elicit_42	anthu omwe ali ndi zipewa zoweta ng ombe atakhala pa akavalo awo atagwira zingwe 	M	1	7.736
221113-084828_nya_394_elicit_43	galu wakuda ndi woyera akuthamangira ku kamera 	M	1	4.151
221113-084828_nya_394_elicit_44	mayi wina akumwetulira mkati mwa tenti yofiyira yomwe yazunguliridwa ndi chipale chofewa 	M	1	7.94
221113-084828_nya_394_elicit_45	bambo wina wovala jekete loyera ali pamwamba pa tsindwi ili padengapo ataima pansanja yamatabwa 	M	1	9.528
221113-084828_nya_394_elicit_46	mwamuna wachikulire wadazi pabwalo akuwonetsa mawonekedwe ofanana ndi omwe angawone tai chi 	M	1	9.664
221113-084828_nya_394_elicit_47	kamwana ka shati lakuda ndi mathalauza amizeremizere akusewera ndi zowongolera pa chitofu 	M	1	8.553
221113-084828_nya_394_elicit_48	bambo amene ali panjingayo akupunduka mumlengalenga 	M	1	5.808
221113-084828_nya_394_elicit_49	bambo wina wovala zovala zoyera zamasewera komanso chovala choyera kumutu akuyang ana masewera omwe akuseweredwa pa udzu wobiriwira 	M	1	11.434
221029-125153_nya_394_elicit_0	mtsikana wamng ono wovala malaya oyera ndi kabudula wabuluu atakwera pa swing 	M	1	7.101
221029-125153_nya_394_elicit_1	anyamata awiri aang ono amasangalala kusewera m madzi osaya pamene akuyang ana m mbuyo kwa wojambulayo 	M	1	9.415
221029-125153_nya_394_elicit_2	mnyamata yemwe ali ndi malaya abuluu ma jeans abuluu ndi ma rollerblade akupera pamwamba pake 	M	1	9.097
221029-125153_nya_394_elicit_3	ana anayi ku skate park m modzi wovala ma rollerblade ndi atatu okwera ma scooters 	M	1	8.099
221029-125153_nya_394_elicit_4	anyamata asanu ndi mmodzi ovala mikanjo ya lalanje akuyenda paphewa la mwinjiro ndi madzi kumbuyo 	M	1	11.071
221029-125153_nya_394_elicit_5	wodzigudubuza mu chipewa chofiira akupera pamtengo wokwera wachitsulo 	M	1	10.436
221029-125153_nya_394_elicit_6	kapu ya pulasitiki pambali pake mwamuna wandevu zandevu atavala kabudula wakuda fedora yakuda ndi polo ya manja afupiafupi amakhala pampando wopindika pamalo otsetsereka a udzu akuwerenga magazini ndi makutu amasewera 	M	1	23.844
221026-102358_nya_394_elicit_0	wosewera mpira wa basketball mu zoyera ali ndi mpira wa lalanje 	M	1	5.921
221026-102358_nya_394_elicit_1	anyamata awiri aang ono akusewera mpira wa mbendera atavala ma jeresi ofiirira 	M	1	7.441
221026-102358_nya_394_elicit_2	bambo wina amene ali ndi zida zokwezera miyala akulendewera pamwala woimirira ndi woyera 	M	1	9.369
221026-102358_nya_394_elicit_3	anyamata awiri akuyenda m bwalo la ziwonetsero wina akukankhira woyenda pansi pomwe winayo atanyamula nyama yayikulu yokhala ndi pilo yopinki 	M	1	13.68
221026-102358_nya_394_elicit_4	bambo wina watsitsi lakuda akumwetulira ali m chipinda chosungiramo zinthu pamene amuna ena anayi aima panja pa gululo akuonera 	M	1	10.958
221026-102358_nya_394_elicit_5	mayi wovala zofiira akuimba zeze akuyang ana nyimbo zake pamalo oimbira nyimbo 	M	1	7.396
221026-102358_nya_394_elicit_6	mwamuna wa imvi ndi magalasi amayang ana pansi 	M	1	5.082
221026-102358_nya_394_elicit_7	kamwana kakang ono ka pinki kakang ono akusewera ndi makina amadzi 	M	1	6.76
221026-102358_nya_394_elicit_8	bambo wina wovala chipewa chobiriwira akusewera zipopi zachikwama ataima kutsogolo kwa tebulo losonyeza zithunzi zazithunzi 	M	1	10.776
221026-102358_nya_394_elicit_9	okwera njinga ziwiri zamotocross akutaya dothi pamene akuyenda mozungulira dera 	M	1	8.054
221026-102358_nya_394_elicit_10	wochita masewera amasewera akuyang ana m mwamba atagwira galu pakati pa miyendo yake kumbuyo kuli munthu ndi mbuzi ziwiri 	M	1	11.23
221026-102358_nya_394_elicit_11	galu wakuda akuyang ana mpira pamphepete mwa nyanja m mphepete mwa nyanja 	M	1	7.464
221026-102358_nya_394_elicit_12	agalu awiri atsitsi lalitali akuthamanga m kanjira ka nkhalango 	M	1	6.261
221026-102358_nya_394_elicit_13	wokwera pa chipale chofewa amawuluka mumlengalenga atachoka pamtunda waukulu wa chipale chofewa 	M	1	9.778
221026-102358_nya_394_elicit_14	mwamuna ndi mkazi akuyang anizana ataimirira pakhonde la m kati mwa nyumbayo 	M	1	7.94
221026-102358_nya_394_elicit_15	galu woyera akuthamanga m madzi osaya 	M	1	3.947
221026-102358_nya_394_elicit_16	mwamuna wina wovala yunifolomu ya usilikali awerama kuti alankhule ndi munthu amene wakhala m mbali mwa msewu 	M	1	9.619
221026-102358_nya_394_elicit_17	bambo akupha nsomba m boti losongoka labuluu pamtsinje wodzala ndi mitengo ya kanjedza 	M	1	8.689
221026-102358_nya_394_elicit_18	womanga akuimirira pafupi ndi chubu chachikulu chachikasu pafupi ndi njanji mumsewu wa mumzinda 	M	1	9.869
221026-102358_nya_394_elicit_19	kamwana ka tsitsi la blond akusewera mpira n kufika mmwamba kuti agwire dzanja la wina 	M	1	7.373
221026-102358_nya_394_elicit_20	bambo wina ataima mumsewu atanyamula sutikesi kutsogolo kwake munthu wina akuwerama kuti aone zimene zili pamwamba pake 	M	1	10.073
221026-102358_nya_394_elicit_21	mayi wina yemwe wavala chovala chowonekera wanyamula mwana yemwe ali chikomokere atamuika pamkono ndi chubu 	M	1	9.551
221026-102358_nya_394_elicit_22	galuyo adalumpha ndikukokera jekete lachikopa la munthuyo ndi kukamwa kwake 	M	1	8.235
221026-102358_nya_394_elicit_23	galu akuyenda pamchenga pafupi ndi nyanja 	M	1	3.993
221026-102358_nya_394_elicit_24	galu wabulauni akuthamanga pafupi ndi mpanda wolumikizira unyolo pomwe galu wakuda akuyima pafupi 	M	1	10.118
221026-102358_nya_394_elicit_25	mnyamata wagwira ndodo yomwe galu wake wagwira mkamwa 	M	1	4.945
221026-102358_nya_394_elicit_26	mwana wamng ono yemwe ali ndi kamwana kakang ono waima m munda wa udzu ndi tepi yachikasu kumbuyo kwawo 	M	1	8.87
221026-102358_nya_394_elicit_27	bambo wina wovala malaya otuwa ali m mwamba lilime lake likutuluka kwinaku akusewera gitala 	M	1	8.054
221026-102358_nya_394_elicit_28	atsikana asanu atsitsi loyera komanso labulauni akhala pansi akuwerengera limodzi mabuku 	M	1	8.054
221026-102358_nya_394_elicit_29	ana awiri akuda mmodzi atavala chipangizo choyandama akusewera padziwe 	M	1	5.513
221026-102358_nya_394_elicit_30	mayi wina watsitsi lalitali akudumpha m mphepete mwa nyanja ndi golden gate bridge kumbuyo kwake 	M	1	8.008
221026-102358_nya_394_elicit_31	mayi wovala jekete la buluu akugulitsa kaundula m sitolo 	M	1	5.172
221026-102358_nya_394_elicit_32	silhouette ya kamtsikana kakang ono wovala siketi imayenda pansi pagombe madzulo 	M	1	7.94
221026-102358_nya_394_elicit_33	amuna atatu ovala malaya oyera aimirira ndikuyang ana mwamuna wina wovala chitoliro cha sweatshirt chakuda akudzaza madonati patebulo lalikulu loyera 	M	1	15.132
221026-102358_nya_394_elicit_34	bambo atakhala m sitima atanyamula malaya ogudubuza omwe amanyamula chikwama chogulira 	M	1	8.462
221026-102358_nya_394_elicit_35	anthu atatu ali chakumbuyo ndipo mwamuna m modzi akuyang ana chithunzicho akuyang ana zotsalira zomwe zili pamtunda wakunja 	M	1	12.591
221026-102358_nya_394_elicit_36	mnyamata wina mtsikana ndi mwana wamng ono akukwera panjinga yamoto kudutsa gulu la ngolo zomwe zayimilira 	M	1	9.324
221026-102358_nya_394_elicit_37	amuna awiri aimilila pamodzi ndipo mwamuna mmodzi wanyamula ndodo 	M	1	6.057
221026-102358_nya_394_elicit_38	kamnyamata kakang ono kakupanga nkhope yoseketsa atakhala pafupi ndi poyatsira moto yomwe ili pafupi ndi nyumba ya mkate wa gingerbread 	M	1	11.502
221026-102358_nya_394_elicit_39	kamtsikana kovala diresi lakuda akumwetulira atakhala pamiyendo ya santa 	M	1	7.169
221026-102358_nya_394_elicit_40	mayi wachikulire atavala malaya abuluu komanso mpango wamitundumitundu amasilira nyundo yokulungidwa ya zikhadabo 	M	1	12.387
221026-102358_nya_394_elicit_41	munthu atavala zonse zakuda atavala nsapato za ntchito ndi chipewa cha baseball kudumpha kufalitsa miyendo molunjika kumbali zonse kuwakhudza ndi manja ake kutsogolo kwa chigwa 	M	1	14.996
221026-102358_nya_394_elicit_42	agalu awiri akuda akuthamanga m chipale chofewa ali ndi chidole chofiira m kamwa mwa galu mmodzi 	M	1	10.141
221026-102358_nya_394_elicit_43	munthu wokwera m chipale chofewa amalumpha kuchokera pamphepete mwa mapiri a chipale chofewa 	M	1	7.849
221026-102358_nya_394_elicit_44	galu wabulauni mu chipale chofewa akuluma chidutswa cha nsalu ya pinki 	M	1	6.488
221026-102358_nya_394_elicit_45	mayi watsitsi lofiira akulankhula ndi mwamuna wokalamba m mphepete mwa madzi ndipo pambali pa benchi 	M	1	7.691
221026-102358_nya_394_elicit_46	wosewera m malo otsetsereka otsetsereka m nyengo yozizira 	M	1	7.895
221026-102358_nya_394_elicit_47	wosewera mpira wa basketball wokhala ndi thirty two atavala jeresi adalumpha kuti awombere anthu ambiri kumbuyo 	M	1	10.073
221026-102358_nya_394_elicit_48	wosewera mpira wa basketball mu mzere woyera akugwedeza mpira pabwalo 	M	1	7.509
221026-102358_nya_394_elicit_49	bambo wadazi akuthamanga mpira wa basketball atavala jersey ya miami 	M	1	5.921
221111-214633_nya_626_elicit_1	mwamuna wovala jekete loyera akuyang ana kutali ndi zomwe wina aliyense akuyang ana 	F	0	6.987
221111-214633_nya_626_elicit_2	mayi wina wakummawa atavala malaya akuda ma leggings ndi nsapato wayima panja pa sitolo yogulitsa zinthu 	F	0	10.504
221111-214633_nya_626_elicit_3	bambo wakuda yemwe akuoneka kuti alibe pokhala ndi nsapato zosagwirizana mathalauza awiri ndi jekete lolemera amayesa kutenthetsa manja ake atakhala pakhomo 	F	0	18.649
221111-214633_nya_626_elicit_4	wokwera njingayo akugwira panjinga yake ali mumlengalenga ndi phiri kumbuyo kwake 	F	0	9.869
221111-214633_nya_626_elicit_5	pali mwamuna wina wovala zofiira ndi ana awiri akuyang ana gudumu lalikulu lozungulira komanso lamitundumitundu 	F	0	13.068
221111-214633_nya_626_elicit_6	galu woyera ndi wakuda watsala pang ono kugwira chinthu ataima m chipale chofewa 	F	0	8.462
221111-214633_nya_626_elicit_7	mtsikana wina wovala mkanjo wa pinki akutulutsa bulangete pansi pa kamnyamata komwe kanali 	F	0	11.525
221111-214633_nya_626_elicit_8	mtsikana wamkulu akuseka ndikumugwira mtsikanayo panja 	F	0	6.216
221111-214633_nya_626_elicit_9	ophunzira achichepere atatu atakhala pamatebulo m laibulale akugwira ntchito ya kunyumba 	F	0	8.326
221111-214633_nya_626_elicit_11	galu akupalasa chipika chomwe chagwa pafupi ndi mtsinje pamalo omwe pali udzu 	F	0	7.94
221111-214633_nya_626_elicit_12	amuna awiri ayimirira pafupi ndi msika wa pike place pomwe banja lakumbuyo likujambula chithunzi chaukwati 	F	0	12.228
221111-214633_nya_626_elicit_13	mwamuna atavala nsonga ya thanki ndi mkazi atavala pamwamba pa bikini akuvina limodzi panja ndi nyali kutsogolo kwa anthu owonerera 	F	0	12.682
221111-214633_nya_626_elicit_14	bambo wina wovala magalasi wakhala kuseri kwa tebulo lodzaza ndi zinthu zokumbukira zankhondo 	F	0	10.186
